3221,Nieuwrode,4.833804539,50.94703,Brabant Flamand
3270,Scherpenheuvel,4.954732777,50.97257,Brabant Flamand
3270,Scherpenheuvel-Zichem,4.975432566,50.96891,Brabant Flamand
3271,Averbode,4.977084579,51.02784,Brabant Flamand
3271,Zichem,4.984958799,51.00858,Brabant Flamand
3272,Messelbroek,4.924667682,50.98948,Brabant Flamand
3272,Testelt,4.948470729,51.01928,Brabant Flamand
3290,Deurne,5.0964572,51.03924,Brabant Flamand
3290,Diest,5.052873496,50.98457,Brabant Flamand
3290,Schaffen,5.08679255,51.01304,Brabant Flamand
3290,Webbekom,5.054414062,50.96493,Brabant Flamand
3293,Kaggevinne,5.029940493,50.9777,Brabant Flamand
3294,Molenstede,5.024746529,51.00718,Brabant Flamand
3300,Bost,4.933923959,50.78463,Brabant Flamand
3300,Goetsenhoven,4.960330121,50.7714,Brabant Flamand
3300,Hakendover,4.988655261,50.79717,Brabant Flamand
3300,Kumtich,4.886379838,50.82455,Brabant Flamand
3300,Oorbeek,4.913760238,50.79216,Brabant Flamand
3300,Oplinter,4.995069207,50.82849,Brabant Flamand
3300,Sint-Margriete-Houtem,4.96238052,50.83465,Brabant Flamand
3300,Tienen,4.946429213,50.80843,Brabant Flamand
3300,Vissenaken,4.911143121,50.84379,Brabant Flamand
3320,Hoegaarden,4.881141936,50.78779,Brabant Flamand
3320,Meldert,4.829456686,50.78957,Brabant Flamand
3321,Outgaarden,4.9193571,50.7666,Brabant Flamand
3350,Drieslinter,5.053345558,50.84486,Brabant Flamand
3350,Linter,5.0409717,50.82915,Brabant Flamand
3350,Melkwezer,5.058529248,50.82494,Brabant Flamand
